"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"US1AZPM0210","TUCSON 8.9 E, AZ US","32.220503","-110.767423","847.6","2013-02",,,,,,,"0","5,N",,,,,"0.0","5,,N,28,+","0.56","1,,N,21,",,,,,,,,,,,"0.76","1,,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0210","TUCSON 8.9 E, AZ US","32.220503","-110.767423","847.6","2013-03",,,,,,,"0","3,N",,,,,"0.0","3,,N,31,+","0.04","2,,N,09,",,,,,,,,,,,"0.04","2,,,N","0.0","3,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0210","TUCSON 8.9 E, AZ US","32.220503","-110.767423","847.6","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.12",",,N,09,",,,,,,,,,,,"0.12",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0211","GREEN VALLEY 1.3 NNW, AZ US","31.870887","-111.004694","912.9","2013-01",,,,,,,,,,,,,,,"0.46",",,N,27,",,,,,,,,,,,"0.71",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0211","GREEN VALLEY 1.3 NNW, AZ US","31.870887","-111.004694","912.9","2013-02",,,,,,,,,,,,,,,"0.38","1,,N,21,",,,,,,,,,,,"0.66","1,,,N",,,,,,,,,,,,,,,,,,,,
"USC00024761","LAKE HAVASU CITY, AZ US","34.5031","-114.3604","136.9","2013-01",,,"0","7","0",",7","0",",7","29",",7,14,","0",",,7,31,+","0.0",",,7,31,+","0.00","2,T,7,29,+","74",",7,23,",,,"766","7",,,,,"0.00","2,T,,7","0.0",",,,7","51.5",",7","63.5",",,,7","39.6",",,,7",,,,,,,,,,,,
"USC00024761","LAKE HAVASU CITY, AZ US","34.5031","-114.3604","136.9","2013-02",,,"0","7","0",",7","0",",7","38",",7,23,+","0",",,7,28,+","0.0",",,7,28,+","0.12",",,7,21,","79",",7,18,",,,"1015","7",,,,,"0.16",",,,7","0.0",",,,7","56.1",",7","69.1",",,,7","43.2",",,,7",,,,,,,,,,,,
"USC00024761","LAKE HAVASU CITY, AZ US","34.5031","-114.3604","136.9","2013-03",,,"120","7","0",",7","0",",7","47",",7,25,+","0",",,7,31,+","0.0",",,7,31,+","0.23",",,7,09,","94",",7,16,+",,,"1050","7",,,,,"0.26",",,,7","0.0",",,,7","67.7",",7","82.8",",,,7","52.6",",,,7",,,,,,,,,,,,
"USC00024761","LAKE HAVASU CITY, AZ US","34.5031","-114.3604","136.9","2013-04",,,"359","7","0",",7","0",",7","52",",7,20,+","0",",,7,30,+","0.0",",,7,30,+","0.00",",,7,30,+","106","1,7,30,",,,"1053","7",,,,,"0.00",",,,7","0.0",",,,7","73.1","1,7","88.1","1,,,7","58.1",",,,7",,,,,,,,,,,,
"USR0000ANIX","NIXON FLATS ARIZONA, AZ US","36.39","-113.1522","1981.2","2013-01",,,"0","U",,,,,"-7","1,U,15,+",,,,,,,"59","1,U,22,",,,"3331","U",,,,,,,,,"27.0","2,U","42.6","1,,,U","11.4","1,,,U",,,,,,,,,,,,
"USR0000ANIX","NIXON FLATS ARIZONA, AZ US","36.39","-113.1522","1981.2","2013-02",,,"0","U",,,,,"2",",U,11,",,,,,,,"58",",U,16,+",,,"4278","U",,,,,,,,,"31.2",",U","44.2",",,,U","18.1",",,,U",,,,,,,,,,,,
"USR0000ANIX","NIXON FLATS ARIZONA, AZ US","36.39","-113.1522","1981.2","2013-03",,,"0","U",,,,,"17",",U,24,",,,,,,,"73",",U,14,",,,"4957","U",,,,,,,,,"43.1",",U","57.8",",,,U","28.4",",,,U",,,,,,,,,,,,
"USR0000ANIX","NIXON FLATS ARIZONA, AZ US","36.39","-113.1522","1981.2","2013-04",,,"1","U",,,,,"19",",U,10,",,,,,,,"79",",U,29,",,,"5508","U",,,,,,,,,"46.7",",U","61.7",",,,U","31.6",",,,U",,,,,,,,,,,,
"USW00093167","KINGMAN AIRPORT, AZ US","35.25745","-113.93405","1043.5","2013-01","7.2",",X","0","W",,,,,"10",",X,13,",,,,,"0.50",",,X,26,","68",",X,23,",,,"1897","W",,,,,"0.76",",,,X",,,"39.2",",X","52.7",",,,X","25.7",",,,X","200",",W","210","4,X",,,"33.1",",W","41","4,X",,
"USW00093167","KINGMAN AIRPORT, AZ US","35.25745","-113.93405","1043.5","2013-02","8.3",",X","0","W",,,,,"21",",X,22,",,,,,"0.18",",,X,08,","70",",X,16,",,,"2500","W",,,,,"0.23",",,,X",,,"43.5",",X","57.2",",,,X","29.7",",,,X","330",",W","320","1,Z",,,"36.9",",W","47","1,Z",,
"USW00093167","KINGMAN AIRPORT, AZ US","35.25745","-113.93405","1043.5","2013-03","8.7",",X","5","W",,,,,"28",",X,24,",,,,,"0.13",",,X,08,","86",",X,14,",,,"2765","W",,,,,"0.14",",,,X",,,"56.6",",X","72.3",",,,X","40.9",",,,X","210",",X","210","2,X",,,"32.0",",X","47","2,X",,
"USW00093167","KINGMAN AIRPORT, AZ US","35.25745","-113.93405","1043.5","2013-04","11.0",",W","37","W",,,,,"33",",W,18,+",,,,,"0.05",",,W,08,","94",",W,29,",,,"2924","W",,,,,"0.05",",,,W",,,"60.8",",W","76.8",",,,W","44.8",",,,W","220",",W","240",",W",,,"38.9",",W","48",",W",,
"US1AZPN0017","APACHE JUNCTION 3.5 ESE, AZ US","33.384251","-111.48793","529.1","2013-01",,,,,,,,,,,,,,,"0.85","3,,N,27,",,,,,,,,,,,"1.91","3,,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPN0017","APACHE JUNCTION 3.5 ESE, AZ US","33.384251","-111.48793","529.1","2013-02",,,,,,,,,,,,,,,"0.68","4,,N,21,",,,,,,,,,,,"0.77","4,,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPN0017","APACHE JUNCTION 3.5 ESE, AZ US","33.384251","-111.48793","529.1","2013-03",,,,,,,"0","4,N",,,,,"0.0","4,,N,31,+","0.63","2,,N,09,",,,,,,,,,,,"1.12","2,,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZPN0017","APACHE JUNCTION 3.5 ESE, AZ US","33.384251","-111.48793","529.1","2013-04",,,,,,,"0","4,N",,,,,"0.0","4,,N,30,+","0.19","3,,N,09,",,,,,,,,,,,"0.19","3,,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"USR0000ASTA","STANTON ARIZONA, AZ US","34.1667","-112.7333","1097.3","2013-01",,,"0","U",,,,,"19",",U,15,",,,,,,,"73",",U,23,+",,,"1088","U",,,,,,,,,"48.0",",U","56.4",",,,U","39.6",",,,U",,,,,,,,,,,,
"USR0000ASTA","STANTON ARIZONA, AZ US","34.1667","-112.7333","1097.3","2013-02",,,"0","U",,,,,"31",",U,12,+",,,,,,,"73",",U,16,",,,"1531","U",,,,,,,,,"49.2",",U","57.6",",,,U","40.8",",,,U",,,,,,,,,,,,
"USR0000ASTA","STANTON ARIZONA, AZ US","34.1667","-112.7333","1097.3","2013-03",,,"34","U",,,,,"35",",U,08,",,,,,,,"82",",U,14,",,,"1658","U",,,,,,,,,"62.0",",U","71.2",",,,U","52.8",",,,U",,,,,,,,,,,,
"USR0000ASTA","STANTON ARIZONA, AZ US","34.1667","-112.7333","1097.3","2013-04",,,"138","U",,,,,"40",",U,18,",,,,,,,"92",",U,29,",,,"1744","U",,,,,,,,,"65.6",",U","76.1",",,,U","55.1",",,,U",,,,,,,,,,,,
"USR0000AOLA","OLAF KNOLLS ARIZONA, AZ US","36.5072","-113.8161","883.9","2013-01",,,"0","U",,,,,"19",",U,14,",,,,,,,"68",",U,23,",,,"1413","U",,,,,,,,,"45.0",",U","54.6",",,,U","35.4",",,,U",,,,,,,,,,,,
"USR0000AOLA","OLAF KNOLLS ARIZONA, AZ US","36.5072","-113.8161","883.9","2013-02",,,"0","U",,,,,"30",",U,24,+",,,,,,,"70",",U,16,",,,"1887","U",,,,,,,,,"48.1",",U","58.6",",,,U","37.6",",,,U",,,,,,,,,,,,
"USR0000AOLA","OLAF KNOLLS ARIZONA, AZ US","36.5072","-113.8161","883.9","2013-03",,,"25","U",,,,,"38",",U,09,",,,,,,,"83",",U,30,+",,,"2052","U",,,,,,,,,"60.5",",U","72.0",",,,U","48.9",",,,U",,,,,,,,,,,,
"USR0000AOLA","OLAF KNOLLS ARIZONA, AZ US","36.5072","-113.8161","883.9","2013-04",,,"127","U",,,,,"37",",U,18,+",,,,,,,"94",",U,29,",,,"2156","U",,,,,,,,,"64.9",",U","78.2",",,,U","51.7",",,,U",,,,,,,,,,,,
"US1AZPN0010","APACHE JUNCTION 4.9 ESE, AZ US","33.37185","-111.471389","541.0","2013-01",,,,,,,,,,,,,,,"0.91",",,N,27,",,,,,,,,,,,"1.74",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPN0010","APACHE JUNCTION 4.9 ESE, AZ US","33.37185","-111.471389","541.0","2013-02",,,,,,,,,,,,,,,"0.83","1,,N,21,",,,,,,,,,,,"0.90","1,,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPN0010","APACHE JUNCTION 4.9 ESE, AZ US","33.37185","-111.471389","541.0","2013-03",,,,,,,"0","5,N",,,,,"0.0","5,,N,31,+","0.53","2,,N,09,",,,,,,,,,,,"1.02","2,,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZPN0010","APACHE JUNCTION 4.9 ESE, AZ US","33.37185","-111.471389","541.0","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.18",",,N,09,",,,,,,,,,,,"0.18",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"USW00023160","TUCSON INTERNATIONAL AIRPORT, AZ US","32.13153","-110.95638","777.6","2013-01","6.5",",X","0","W","0",",X","0",",X","17",",X,15,","0",",,X,31,+","0.0",",,X,31,+","0.71",",,X,26,","81",",X,22,",,,"902","W",,,,,"0.81",",,,X","0.0",",,,X","49.8",",X","63.2",",,,X","36.5",",,,X","120",",X","120",",X",,,"31.1",",X","40",",X",,
"USW00023160","TUCSON INTERNATIONAL AIRPORT, AZ US","32.13153","-110.95638","777.6","2013-02","6.7",",X","0","W","0",",X","1",",X","29",",X,11,","0",",,X,28,+","2.0",",,X,20,","0.49",",,X,20,","75",",X,16,+",,,"1298","W",,,,,"0.79",",,,X","2.0",",,,X","50.8",",X","64.3",",,,X","37.4",",,,X","320",",X","340",",X",,,"29.1",",X","38",",X",,
"USW00023160","TUCSON INTERNATIONAL AIRPORT, AZ US","32.13153","-110.95638","777.6","2013-03","6.7",",X","86","W","0",",X","0",",X","33",",X,01,","0",",,X,31,+","0.0",",,X,31,+","0.01",",,X,09,","94",",X,15,",,,"1363","W",,,,,"0.01",",,,X","0.0",",,,X","65.7",",X","80.9",",,,X","50.5",",,,X","240",",X","220",",X",,,"32.0",",X","47",",X",,
"USW00023160","TUCSON INTERNATIONAL AIRPORT, AZ US","32.13153","-110.95638","777.6","2013-04","8.1",",W","260","W","0",",W","0",",W","42",",W,19,","0",",,W,30,+","0.0",",,W,30,+","0.07",",,W,08,","97",",W,29,",,,"1392","W",,,,,"0.12",",,,W","0.0",",,,W","69.8",",W","85.0",",,,W","54.6",",,,W","220",",W","220",",W",,,"36.9",",W","49",",W",,
"US1AZPN0013","FLORENCE 5.5 WNW, AZ US","33.06112","-111.464939","455.1","2013-01",,,,,,,"0","2,N",,,,,"0.0","2,,N,31,+","0.54",",,N,27,+",,,,,,,,,,,"1.08",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZPN0013","FLORENCE 5.5 WNW, AZ US","33.06112","-111.464939","455.1","2013-02",,,,,,,"0","1,N",,,,,"0.0","1,,N,28,+","0.14",",,N,04,",,,,,,,,,,,"0.14",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZPN0013","FLORENCE 5.5 WNW, AZ US","33.06112","-111.464939","455.1","2013-03",,,,,,,"0","2,N",,,,,"0.0","2,,N,31,+","0.98",",,N,09,",,,,,,,,,,,"1.39",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZPN0013","FLORENCE 5.5 WNW, AZ US","33.06112","-111.464939","455.1","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.22",",,N,10,",,,,,,,,,,,"0.22",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"USR0000ABRK","BLACK ROCK ARIZONA, AZ US","36.7944","-113.7567","2158.0","2013-01",,,"0","U",,,,,"1",",U,14,+",,,,,,,"58",",U,22,",,,"3142","U",,,,,,,,,"30.1",",U","37.7",",,,U","22.6",",,,U",,,,,,,,,,,,
"USR0000ABRK","BLACK ROCK ARIZONA, AZ US","36.7944","-113.7567","2158.0","2013-02",,,"0","U",,,,,"11",",U,11,",,,,,,,"57",",U,16,",,,"4044","U",,,,,,,,,"32.8",",U","41.4",",,,U","24.2",",,,U",,,,,,,,,,,,
"USR0000ABRK","BLACK ROCK ARIZONA, AZ US","36.7944","-113.7567","2158.0","2013-03",,,"0","U",,,,,"20",",U,23,",,,,,,,"67",",U,14,",,,"4690","U",,,,,,,,,"44.2",",U","52.2",",,,U","36.2",",,,U",,,,,,,,,,,,
"USR0000ABRK","BLACK ROCK ARIZONA, AZ US","36.7944","-113.7567","2158.0","2013-04",,,"0","U",,,,,"21","1,U,18,+",,,,,,,"74","1,U,29,+",,,"5163","U",,,,,,,,,"47.7","2,U","57.7","1,,,U","37.8","1,,,U",,,,,,,,,,,,
"USS0011R05S","HAPPY JACK, AZ US","34.75","-111.41","2325.6","2013-01",,,"0","T","31",",",,,"0",",T,14,","22",",,T,01,",,,"1.90",",,T,26,","57",",T,22,",,,"3277","T",,,,,"5.00",",,,T",,,"30.0",",T","40.4",",,,T","19.5",",,,T",,,,,,,,,,,,
"USS0011R05S","HAPPY JACK, AZ US","34.75","-111.41","2325.6","2013-02",,,"0","T","28",",",,,"10",",T,22,","36",",,T,10,",,,"1.00",",,T,09,","54",",T,05,",,,"4204","T",,,,,"3.30",",,,T",,,"31.9",",T","41.5",",,,T","22.3",",,,T",,,,,,,,,,,,
"USS0011R05S","HAPPY JACK, AZ US","34.75","-111.41","2325.6","2013-03",,,"0","T","31",",",,,"24",",T,24,","33",",,T,09,+",,,"1.40",",,T,08,","64",",T,15,",,,"4876","T",,,,,"1.90",",,,T",,,"43.3",",T","54.3",",,,T","32.3",",,,T",,,,,,,,,,,,
"USS0011R05S","HAPPY JACK, AZ US","34.75","-111.41","2325.6","2013-04",,,"0","T","5",",",,,"24",",T,09,","1",",,T,10,+",,,"0.30",",,T,09,+","72",",T,29,",,,"5418","T",,,,,"0.70",",,,T",,,"47.0",",T","58.5",",,,T","35.4",",,,T",,,,,,,,,,,,
"USR0000ATUS","TUSAYAN ARIZONA, AZ US","35.99","-112.12","2042.2","2013-01",,,"0","U",,,,,"-17",",U,13,",,,,,,,"59",",U,23,",,,"3682","U",,,,,,,,,"26.7",",U","42.8",",,,U","10.6",",,,U",,,,,,,,,,,,
"USR0000ATUS","TUSAYAN ARIZONA, AZ US","35.99","-112.12","2042.2","2013-02",,,"0","U",,,,,"-8",",U,11,",,,,,,,"59",",U,16,",,,"4678","U",,,,,,,,,"29.4",",U","45.0",",,,U","13.9",",,,U",,,,,,,,,,,,
"USR0000ATUS","TUSAYAN ARIZONA, AZ US","35.99","-112.12","2042.2","2013-03",,,"0","U",,,,,"10",",U,10,",,,,,,,"71",",U,15,",,,"5430","U",,,,,,,,,"40.7",",U","59.3",",,,U","22.2",",,,U",,,,,,,,,,,,
"USR0000ATUS","TUSAYAN ARIZONA, AZ US","35.99","-112.12","2042.2","2013-04",,,"0","U",,,,,"16",",U,19,",,,,,,,"81",",U,29,",,,"6017","U",,,,,,,,,"45.4",",U","64.1",",,,U","26.8",",,,U",,,,,,,,,,,,
"USC00025825","NATURAL BRIDGE, AZ US","34.322","-111.4532","1404.5","2013-01",,,"0","7",,,,,"8",",7,15,",,,,,"1.93",",,7,26,","66",",7,22,",,,"2087","7",,,,,"4.13",",,,7",,,"37.9",",7","49.9",",,,7","25.9",",,,7",,,,,,,,,,,,
"USC00025825","NATURAL BRIDGE, AZ US","34.322","-111.4532","1404.5","2013-02",,,"0","7","9","1,7","3","1,7","17",",7,12,","8","1,,7,21,+","7.8","1,,7,20,","0.90",",,7,20,","65",",7,16,",,,"2805","7",,,,,"1.78",",,,7","17.1","1,,,7","39.4",",7","50.9",",,,7","27.8",",,,7",,,,,,,,,,,,
"USC00025825","NATURAL BRIDGE, AZ US","34.322","-111.4532","1404.5","2013-03",,,"0","7","1",",7","1",",7","29",",7,11,+","4",",,7,09,","4.5",",,7,09,","1.63",",,7,08,","79",",7,14,",,,"3212","7",,,,,"2.58",",,,7","4.5",",,,7","51.9",",7","65.3",",,,7","38.5",",,,7",,,,,,,,,,,,
"USC00025825","NATURAL BRIDGE, AZ US","34.322","-111.4532","1404.5","2013-04",,,"0","7","0",",7","0",",7","29",",7,19,","0",",,7,30,+","0.0",",,7,30,+","0.75",",,7,09,","82",",7,28,",,,"3523","7",,,,,"0.80",",,,7","0.0",",,,7","54.6",",7","68.8",",,,7","40.5",",,,7",,,,,,,,,,,,
"USC00020498","ASHURST HAYDEN DAM, AZ US","33.09619","-111.2574","478.5","2013-01",,,,,,,,,,,,,,,"0.72",",,7,27,",,,,,,,,,,,"1.46",",,,7",,,,,,,,,,,,,,,,,,,,
"USC00020498","ASHURST HAYDEN DAM, AZ US","33.09619","-111.2574","478.5","2013-02",,,,,,,,,,,,,,,"0.62",",,7,21,",,,,,,,,,,,"0.74",",,,7",,,,,,,,,,,,,,,,,,,,
"USC00020498","ASHURST HAYDEN DAM, AZ US","33.09619","-111.2574","478.5","2013-03",,,,,,,,,,,,,,,"0.64",",,7,09,",,,,,,,,,,,"0.89",",,,7",,,,,,,,,,,,,,,,,,,,
"USC00020498","ASHURST HAYDEN DAM, AZ US","33.09619","-111.2574","478.5","2013-04",,,,,,,,,,,,,,,"0.29",",,7,09,",,,,,,,,,,,"0.29",",,,7",,,,,,,,,,,,,,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2013-01",,,"0","7",,,,,"25",",7,14,+",,,,,"0.99",",,7,26,","76",",7,23,",,,"831","7",,,,,"1.14",",,,7",,,"51.5",",7","63.6",",,,7","39.3",",,,7",,,,,,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2013-02",,,"0","7",,,,,"34",",7,12,",,,,,"0.12",",,7,20,","78",",7,16,",,,"1109","7",,,,,"0.15",",,,7",,,"55.1",",7","67.4",",,,7","42.7",",,,7",,,,,,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2013-03",,,"111","7",,,,,"41",",7,01,",,,,,"0.15",",,7,08,","92",",7,14,",,,"1160","7",,,,,"0.26",",,,7",,,"66.9",",7","81.4",",,,7","52.4",",,,7",,,,,,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2013-04",,,"341","7",,,,,"50",",7,10,",,,,,"0.02",",,7,08,","102",",7,29,",,,"1166","7",,,,,"0.03",",,,7",,,"72.5",",7","86.9",",,,7","58.0",",,,7",,,,,,,,,,,,
"USR0000ARUC","RUCKER ARIZONA, AZ US","31.7611","-109.3486","1737.4","2013-01",,,"0","U",,,,,"6",",U,15,",,,,,,,"68",",U,23,+",,,"1901","U",,,,,,,,,"39.4",",U","51.9",",,,U","26.9",",,,U",,,,,,,,,,,,
"USR0000ARUC","RUCKER ARIZONA, AZ US","31.7611","-109.3486","1737.4","2013-02",,,"0","U",,,,,"15",",U,12,",,,,,,,"65",",U,02,",,,"2594","U",,,,,,,,,"40.2",",U","53.7",",,,U","26.8",",,,U",,,,,,,,,,,,
"USR0000ARUC","RUCKER ARIZONA, AZ US","31.7611","-109.3486","1737.4","2013-03",,,"0","U",,,,,"26",",U,01,",,,,,,,"78",",U,15,+",,,"2972","U",,,,,,,,,"52.8",",U","67.5",",,,U","38.0",",,,U",,,,,,,,,,,,
"USR0000ARUC","RUCKER ARIZONA, AZ US","31.7611","-109.3486","1737.4","2013-04",,,"4","U",,,,,"27",",U,10,",,,,,,,"82",",U,30,+",,,"3230","U",,,,,,,,,"56.6",",U","72.1",",,,U","41.1",",,,U",,,,,,,,,,,,
"USC00022790","EHRENBERG 2 E, AZ US","33.6133","-114.4706","141.7","2013-01",,,"0","7","0","1,7","0",",7","28",",7,13,","0","1,,7,31,+","0.0",",,7,31,+","0.71",",,7,25,","76",",7,22,+",,,"755","7",,,,,"0.90",",,,7","0.0",",,,7","52.6",",7","65.2",",,,7","40.1",",,,7",,,,,,,,,,,,
"USC00022790","EHRENBERG 2 E, AZ US","33.6133","-114.4706","141.7","2013-02",,,"0","7","0",",7","0",",7","34",",7,21,","0",",,7,28,+","0.0",",,7,28,+","0.00",",,7,28,+","79",",7,16,",,,"994","7",,,,,"0.00",",,,7","0.0",",,,7","56.4",",7","70.0",",,,7","42.9",",,,7",,,,,,,,,,,,
"USC00022790","EHRENBERG 2 E, AZ US","33.6133","-114.4706","141.7","2013-03",,,"132","7","0","1,7","0","1,7","46","1,7,11,+","0","1,,7,31,+","0.0","1,,7,31,+","0.06","1,,7,08,","94","1,7,14,",,,"1017","7",,,,,"0.06","1,,,7","0.0","1,,,7","68.6","1,7","83.8","1,,,7","53.5","1,,,7",,,,,,,,,,,,
"USC00022790","EHRENBERG 2 E, AZ US","33.6133","-114.4706","141.7","2013-04",,,"401","7","0",",7","0",",7","52",",7,19,+","0",",,7,30,+","0.0",",,7,30,+","0.00",",,7,30,+","107",",7,29,",,,"1017","7",,,,,"0.00",",,,7","0.0",",,,7","74.0",",7","89.0",",,,7","58.9",",,,7",,,,,,,,,,,,
"USW00023194","WINSLOW AIRPORT, AZ US","35.02795","-110.72206","1489.2","2013-01","4.9",",X","0","W",,,,,"-1",",W,15,",,,,,"0.52",",,X,26,","60",",W,25,",,,"2772","W",,,,,"0.73",",,,X",,,"29.4",",W","44.5",",,,W","14.4",",,,W","190",",X","190","1,X",,,"38.9",",X","48","1,X",,
"USW00023194","WINSLOW AIRPORT, AZ US","35.02795","-110.72206","1489.2","2013-02","6.7",",X",,,,,,,,,,,,,"0.17",",,X,10,",,,,,,,,,,,"0.41",",,,X",,,,,,,,,"190",",X","180","1,X",,,"40.0",",X","51","1,X",,
"USW00023194","WINSLOW AIRPORT, AZ US","35.02795","-110.72206","1489.2","2013-03","7.8",",X",,,,,,,"15",",X,24,",,,,,"0.34",",,X,08,","83",",X,15,",,,,,,,,,"0.34",",,,X",,,"49.8",",X","67.9",",,,X","31.7",",,,X","320",",X","320",",X",,,"42.9",",X","53",",X",,
"USW00023194","WINSLOW AIRPORT, AZ US","35.02795","-110.72206","1489.2","2013-04","11.6","3,W",,,,,,,"19","3,W,19,",,,,,"0.17",",,W,08,","89","2,W,29,",,,,,,,,,"0.31",",,,W",,,"55.2","3,W","72.5","2,,,W","37.9","3,,,W","220","2,W","220","2,W",,,"53.0","2,W","68","2,W",,
"USW00003103","FLAGSTAFF AIRPORT, AZ US","35.14427","-111.66637","2133.3","2013-01","6.3",",X","0","W","30",",X","2",",X","-9",",X,15,+","11",",,X,02,+","2.4",",,X,28,","1.55",",,X,26,","52",",X,22,",,,"3879","W",,,,,"2.64",",,,X","3.4",",,,X","23.9",",X","37.8",",,,X","9.9",",,,X","210",",X","210",",X",,,"36.0",",X","51",",X",,
"USW00003103","FLAGSTAFF AIRPORT, AZ US","35.14427","-111.66637","2133.3","2013-02","6.9",",X","0","W","17",",X","3",",X","-8",",X,12,","10",",,X,11,","6.7",",,X,10,","0.33",",,X,20,","56",",X,01,",,,"4918","W",,,,,"0.86",",,,X","20.1",",,,X","27.9",",X","41.0",",,,X","14.7",",,,X","220",",X","220",",X",,,"38.0",",X","51",",X",,
"USW00003103","FLAGSTAFF AIRPORT, AZ US","35.14427","-111.66637","2133.3","2013-03","6.5",",X","0","W","4",",X","2",",X","10",",X,11,","14",",,X,09,","12.3",",,X,08,","1.24",",,X,08,","67",",X,15,+",,,"5692","W",,,,,"1.38",",,,X","15.2",",,,X","40.0",",X","56.3",",,,X","23.7",",,,X","50",",X","220",",X",,,"31.1",",X","40",",X",,
"USW00003103","FLAGSTAFF AIRPORT, AZ US","35.14427","-111.66637","2133.3","2013-04","9.2",",W","0","W","1",",W","1",",W","13",",W,19,","1",",,W,09,","1.2",",,W,09,","0.08",",,W,09,","77",",W,29,",,,"6302","W",,,,,"0.12",",,,W","1.4",",,,W","44.7",",W","61.2",",,,W","28.1",",,,W","210",",W","220",",W",,,"45.0",",W","63",",W",,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","35.34","-111.65","2965.7","2013-01",,,"0","T","31",",",,,"-12",",T,12,","52",",,T,28,",,,"2.10",",,T,26,","49",",T,23,",,,"4961","T",,,,,"5.39",",,,T",,,"21.6",",T","32.8",",,,T","10.4",",,,T",,,,,,,,,,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","35.34","-111.65","2965.7","2013-02",,,"0","T","28",",",,,"-6",",T,12,","61",",,T,10,",,,"0.90",",,T,09,","47",",T,16,",,,"6147","T",,,,,"2.80",",,,T",,,"22.6",",T","34.7",",,,T","10.6",",,,T",,,,,,,,,,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","35.34","-111.65","2965.7","2013-03",,,"0","T","31",",",,,"14",",T,05,","61",",,T,08,",,,"1.20",",,T,08,","60",",T,14,",,,"7035","T",,,,,"2.00",",,,T",,,"36.3",",T","47.2",",,,T","25.5",",,,T",,,,,,,,,,,,
"USS0011P08S","SNOWSLIDE CANYON, AZ US","35.34","-111.65","2965.7","2013-04",,,"0","T","29",",",,,"12",",T,18,","35",",,T,03,+",,,"0.40",",,T,08,","63",",T,29,",,,"7809","T",,,,,"0.90",",,,T",,,"39.2",",T","49.5",",,,T","29.0",",,,T",,,,,,,,,,,,
"USR0000ABUC","BUCKSKIN MOUNTAIN ARIZONA, AZ US","36.9306","-112.1997","1950.7","2013-01",,,"0","U",,,,,"-11","1,U,14,",,,,,,,"60","1,U,22,",,,"3070","U",,,,,,,,,"28.5","2,U","42.3","1,,,U","14.6","1,,,U",,,,,,,,,,,,
"USR0000ABUC","BUCKSKIN MOUNTAIN ARIZONA, AZ US","36.9306","-112.1997","1950.7","2013-02",,,"0","U",,,,,"-1",",U,12,",,,,,,,"59",",U,16,+",,,"3981","U",,,,,,,,,"32.5",",U","46.8",",,,U","18.2",",,,U",,,,,,,,,,,,
